dealTime,district,address,lat,lon,usage,houseType,unitPrice,pattern,floor,floorSum,state_code
 2018-01, 士林區, 承德路四段,25.0852328,121.5233011, 整層住家, 電梯大樓,1277, 1房1廳1衛,554727025, 9.0,554727025
 2018-01, 士林區, 中山北路六段,25.11054660000001,121.5255956, 整層住家, 公寓,1400, 5房2廳2衛,555327049, 5.0,555327049
 2018-01, 士林區, 中山北路六段,25.11054660000001,121.5255956, 整層住家, 公寓,920, 3房2廳1衛,555327049, 5.0,555327049
 2018-01, 士林區, 福港街,25.0872039,121.51784779999998, 整層住家, 公寓,833, 3房2廳1衛,554727026, 5.0,554727026
 2018-01, 士林區, 延平北路五段,25.0818081,121.510456, 整層住家, 公寓,843, 2房1廳1衛,554627018, 6.0,554627018
 2018-01, 士林區, 天母西路,25.1184616,121.5259667, 整層住家, 公寓,771, 3房2廳2衛,555427053, 5.0,555427053
 2018-01, 士林區, 大南路,25.088787600000003,121.5214986, 整層住家, 透天厝,1000, 2房2廳1衛,554827029, 3.0,554827029
 2018-01, 士林區, 承德路四段,25.0852328,121.5233011, 整層住家, 公寓,925, 2房1廳1衛,554727025, 4.0,554727025
 2018-01, 士林區, 忠誠路二段,25.1140402,121.53233590000002, 整層住家, 公寓,1071, 3房1廳1衛,555327053, 5.0,555327053
 2018-01, 士林區, 德行東路,25.1092383,121.5327146, 整層住家, 公寓,694, 3房2廳2衛,555227050, 5.0,555227050
 2018-01, 士林區, 文昌路,25.0977855,121.5205909, 整層住家, 公寓,633, 2房2廳1衛,555027038, 4.0,555027038
 2018-01, 士林區, 中山北路七段,25.123053,121.5320479, 整層住家, 電梯大樓,625, 4房2廳2衛,555527056, 7.0,555527056
 2018-01, 士林區, 延平北路八段,25.1059247,121.4827629, 整層住家, 公寓,500, 2房2廳1衛,555227037, 4.0,555227037
 2018-01, 士林區, 中山北路七段,25.123053,121.5320479, 整層住家, 公寓,1027, 2房1廳1衛,555527056, 5.0,555527056
 2018-01, 士林區, 磺溪街,25.1072996,121.52309809999998, 整層住家, 公寓,916, 3房2廳2衛,555227047, 5.0,555227047
 2018-01, 士林區, 中山北路七段,25.123053,121.5320479, 整層住家, 公寓,1000, 2房2廳1衛,555527056, 5.0,555527056
 2018-01, 士林區, 基河路,25.0910494,121.5217598, 整層住家, 電梯大樓,1833, 2房1廳1衛,554827032, 12.0,554827032
 2018-01, 士林區, 中正路,25.0919909,121.51812959999998, 整層住家, 電梯大樓,653, 3房2廳2衛,554927032, 17.0,554927032
 2018-01, 士林區, 中正路,25.0919909,121.51812959999998, 整層住家, 電梯大樓,1066, 3房2廳2衛,554927032, 17.0,554927032
 2018-01, 士林區, 承德路四段,25.0852328,121.5233011, 整層住家, 電梯大樓,818, 2房2廳1衛,554727025, 12.0,554727025
 2018-01, 士林區, 中正路,25.0919909,121.51812959999998, 整層住家, ,1103, 3房2廳2衛,554927032, 17.0,554927032
 2018-01, 士林區, 基河路,25.0910494,121.5217598, 整層住家, 電梯大樓,1000, 2房2廳1衛,554827032, 13.0,554827032
 2018-01, 士林區, 中正路,25.0919909,121.51812959999998, 整層住家, 電梯大樓,591, 3房2廳2衛,554927032, 15.0,554927032
 2018-01, 士林區, 中正路,25.0919909,121.51812959999998, 整層住家, 電梯大樓,653, 3房2廳2衛,554927032, 17.0,554927032
 2018-01, 士林區, 德行東路,25.1092383,121.5327146, 整層住家, 公寓,914, 3房2廳2衛,555227050, 5.0,555227050
 2018-01, 士林區, 承德路四段,25.0852328,121.5233011, 整層住家, 公寓,763, 3房2廳2衛,554727025, 5.0,554727025
 2018-01, 士林區, 倫等街,25.0924926,121.5013318, 整層住家, 公寓,666, 4房1廳1衛,554927029, 4.0,554927029
 2018-01, 士林區, 中正路,25.0919909,121.51812959999998, 整層住家, 電梯大樓,1066, 3房2廳2衛,554927032, 17.0,554927032
 2018-01, 士林區, 承德路四段,25.0852328,121.5233011, 整層住家, 電梯大樓,1900, 1房1廳1衛,554727025, 12.0,554727025
 2018-01, 士林區, 福國路,25.1018697,121.5170344, 整層住家, 電梯大樓,1090, 2房1廳1衛,555127041, 8.0,555127041
 2018-01, 士林區, 福壽街,25.0963465,121.5255551, 整層住家, ,1456, 2房1廳1衛,555027038, 7.0,555027038
 2018-01, 士林區, 延平北路五段,25.0818081,121.510456, 整層住家, 公寓,714, 3房1廳2衛,554627018, 4.0,554627018
 2018-01, 士林區, 重慶北路四段,25.08178160000001,121.5129575, 整層住家, 公寓,960, 3房1廳1衛,554627018, 4.0,554627018
 2018-01, 士林區, 中正路,25.0919909,121.51812959999998, 整層住家, 電梯大樓,1019, 2房1廳1衛,554927032, 14.0,554927032
 2018-01, 士林區, 社中街,25.0917608,121.5069005, 整層住家, 公寓,520, 2房2廳1衛,554827029, 6.0,554827029
 2018-06, 士林區, 文林路,25.0950624,121.5246169, 獨立套房, 電梯大樓,2000, ,554927037, 8.0,554927037
 2018-06, 士林區, 大南路,25.088787600000003,121.5214986, 獨立套房, 電梯大樓,1307, ,554827029, 14.0,554827029
 2018-06, 士林區, 福華路,25.1028893,121.5227686, 獨立套房, 公寓,1500, ,555127043, 4.0,555127043
 2018-06, 士林區, 大北路,25.0900093,121.5255087, 獨立套房, 公寓,2500, ,554827031, 5.0,554827031
 2018-06, 士林區, 克強路,25.1089066,121.5238334, 獨立套房, 透天厝,2071, ,555227048, 2.0,555227048
 2018-06, 士林區, 延平北路五段,25.0818081,121.510456, 獨立套房, 公寓,1000, ,554627018, 3.0,554627018
 2018-05, 士林區, 小西街,25.0897721,121.5233613, 獨立套房, 透天厝,1300, ,554827030, 1.0,554827030
 2018-05, 士林區, 德行東路,25.1092383,121.5327146, 獨立套房, 公寓,1700, ,555227050, 5.0,555227050
 2018-05, 士林區, 延平北路五段,25.0818081,121.510456, 獨立套房, 公寓,1500, ,554627018, 5.0,554627018
 2018-05, 士林區, 中山北路六段,25.11054660000001,121.5255956, 獨立套房, 電梯大樓,1200, ,555327049, 9.0,555327049
 2018-05, 士林區, 美崙街,25.0968221,121.5207232, 獨立套房, 公寓,2400, ,555027037, 2.0,555027037
 2018-05, 士林區, 中正路,25.0919909,121.51812959999998, 獨立套房, 電梯大樓,2375, ,554927032, 6.0,554927032
 2018-05, 士林區, 社子街,25.087424,121.5067949, 獨立套房, 公寓,1800, ,554827024, 4.0,554827024
 2018-05, 士林區, 社子街,25.087424,121.5067949, 獨立套房, 公寓,1187, ,554827024, 4.0,554827024
 2018-05, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, 公寓,1666, ,554727025, 6.0,554727025
 2018-05, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, 公寓,1153, ,554727025, 5.0,554727025
 2018-05, 士林區, 重慶北路四段,25.08178160000001,121.5129575, 獨立套房, 公寓,1625, ,554627018, 4.0,554627018
 2018-05, 士林區, 基河路,25.0910494,121.5217598, 獨立套房, 電梯大樓,1750, ,554827032, 11.0,554827032
 2018-05, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, 公寓,1500, ,554727025, 5.0,554727025
 2018-05, 士林區, 基河路,25.0910494,121.5217598, 獨立套房, 電梯大樓,1555, ,554827032, 11.0,554827032
 2018-05, 士林區, 文林路,25.0950624,121.5246169, 獨立套房, 公寓,1000, ,554927037, 4.0,554927037
 2018-05, 士林區, 忠義街,25.1062252,121.5319667, 獨立套房, 公寓,1700, ,555227048, 5.0,555227048
 2018-05, 士林區, 延平北路五段,25.0818081,121.510456, 獨立套房, 公寓,1062, ,554627018, 5.0,554627018
 2018-05, 士林區, 福港街,25.0872039,121.51784779999998, 獨立套房, 公寓,1500, ,554727026, 4.0,554727026
 2018-05, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, 公寓,1153, ,554727025, 5.0,554727025
 2018-05, 士林區, 雨農路,25.0993491,121.5324923, 獨立套房, 公寓,1500, ,555027042, 4.0,555027042
 2018-05, 士林區, 德行西路,25.1048238,121.5222604, 獨立套房, 電梯大樓,1600, ,555127045, 13.0,555127045
 2018-05, 士林區, 前港街,25.0848803,121.52051000000002, 獨立套房, 公寓,2500, ,554727024, 5.0,554727024
 2018-05, 士林區, 雨聲街,25.10458,121.5314259, 獨立套房, 公寓,653, ,555127047, 5.0,555127047
 2018-05, 士林區, 忠義街,25.1062252,121.5319667, 獨立套房, 電梯大樓,1600, ,555227048, 7.0,555227048
 2018-05, 士林區, 文昌路,25.0977855,121.5205909, 獨立套房, 公寓,1111, ,555027038, 5.0,555027038
 2018-05, 士林區, 前街,25.0986817,121.5258991, 獨立套房, 透天厝,1200, ,555027040, 4.0,555027040
 2018-05, 士林區, 大南路,25.088787600000003,121.5214986, 獨立套房, 公寓,1114, ,554827029, 6.0,554827029
 2018-05, 士林區, 劍潭路,25.08372910000001,121.5224341, 獨立套房, 電梯大樓,1437, ,554727023, 14.0,554727023
 2018-05, 士林區, 前街,25.0986817,121.5258991, 獨立套房, 公寓,1166, ,555027040, 4.0,555027040
 2018-05, 士林區, 文昌路,25.0977855,121.5205909, 獨立套房, 公寓,1291, ,555027038, 5.0,555027038
 2018-05, 士林區, 延平北路六段,25.0895076,121.50324, 獨立套房, 公寓,1000, ,554827026, 4.0,554827026
 2018-05, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, 電梯大樓,1375, ,554727025, 12.0,554727025
 2018-05, 士林區, 中山北路五段,25.091627,121.5275544, 獨立套房, 公寓,1437, ,554827034, 5.0,554827034
 2018-05, 士林區, 天母東路,25.1181401,121.534585, 獨立套房, 公寓,1687, ,555427055, 5.0,555427055
 2018-05, 士林區, 重慶北路四段,25.08178160000001,121.5129575, 獨立套房, 公寓,700, ,554627018, 5.0,554627018
 2018-05, 士林區, 德行東路,25.1092383,121.5327146, 獨立套房, 公寓,1857, ,555227050, 4.0,555227050
 2018-05, 士林區, 通河東街一段,25.0849858,121.5161332, 獨立套房, 公寓,1114, ,554727023, 5.0,554727023
 2018-05, 士林區, 大南路,25.088787600000003,121.5214986, 獨立套房, 公寓,1125, ,554827029, 4.0,554827029
 2018-05, 士林區, 克強路,25.1089066,121.5238334, 獨立套房, 透天厝,2071, ,555227048, 2.0,555227048
 2018-05, 士林區, 後港街,25.0855709,121.522228, 獨立套房, 公寓,1571, ,554727025, 5.0,554727025
 2018-05, 士林區, 後街,25.098109,121.5246007, 獨立套房, 公寓,2500, ,555027040, 2.0,555027040
 2018-05, 士林區, 雨聲街,25.10458,121.5314259, 獨立套房, 公寓,675, ,555127047, 5.0,555127047
 2018-05, 士林區, 後港街,25.0855709,121.522228, 獨立套房, 公寓,1700, ,554727025, 4.0,554727025
 2018-05, 士林區, 德行西路,25.1048238,121.5222604, 獨立套房, 電梯大樓,1600, ,555127045, 13.0,555127045
 2018-05, 士林區, 葫蘆街,25.0816092,121.5083314, 獨立套房, 公寓,1125, ,554627017, 5.0,554627017
 2018-05, 士林區, 小北街,25.090569100000003,121.5255844, 獨立套房, 公寓,1750, ,554827032, 6.0,554827032
 2018-05, 士林區, 德行東路,25.1092383,121.5327146, 獨立套房, 電梯大樓,1666, ,555227050, 7.0,555227050
 2018-05, 士林區, 前港路,25.0857742,121.52010520000002, 獨立套房, 公寓,1333, ,554727025, 5.0,554727025
 2018-05, 士林區, 前港路,25.0857742,121.52010520000002, 獨立套房, 公寓,1333, ,554727025, 5.0,554727025
 2018-05, 士林區, 東山路,25.1146024,121.5391722, 獨立套房, 公寓,1250, ,555427055, 5.0,555427055
 2018-05, 士林區, 文林北路,25.10693250000001,121.5154252, 獨立套房, 公寓,1375, ,555227045, 5.0,555227045
 2018-05, 士林區, 葫蘆街,25.0816092,121.5083314, 獨立套房, 公寓,1500, ,554627017, 4.0,554627017
 2018-05, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, 電梯大樓,1687, ,554727025, 12.0,554727025
 2018-05, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, 公寓,1600, ,554727025, 5.0,554727025
 2018-05, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, 公寓,1600, ,554727025, 5.0,554727025
 2018-05, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, 電梯大樓,1125, ,554727025, 5.0,554727025
 2018-05, 士林區, 至誠路二段,25.1016704,121.5285808, 獨立套房, 公寓,1090, ,555127044, 5.0,555127044
 2018-05, 士林區, 中山北路七段,25.123053,121.5320479, 獨立套房, 電梯大樓,1500, ,555527056, 7.0,555527056
 2018-05, 士林區, 美德街,25.0952605,121.5251498, 獨立套房, 公寓,1800, ,554927037, 4.0,554927037
 2018-05, 士林區, 通河街,25.0804258,121.521728, 獨立套房, 公寓,1625, ,554627018, 4.0,554627018
 2018-05, 士林區, 中山北路六段,25.11054660000001,121.5255956, 獨立套房, 電梯大樓,1200, ,555327049, 5.0,555327049
 2018-04, 士林區, 福德路,25.0920324,121.5234217, 獨立套房, 電梯大樓,2136, ,554927033, 8.0,554927033
 2018-04, 士林區, 劍潭路,25.08372910000001,121.5224341, 獨立套房, 電梯大樓,1437, ,554727023, 14.0,554727023
 2018-04, 士林區, 福港街,25.0872039,121.51784779999998, 獨立套房, 公寓,1071, ,554727026, 5.0,554727026
 2018-04, 士林區, 大西路,25.0908703,121.5245693, 獨立套房, 公寓,1142, ,554827032, 4.0,554827032
 2018-04, 士林區, 重慶北路四段,25.08178160000001,121.5129575, 獨立套房, 公寓,1312, ,554627018, 4.0,554627018
 2018-04, 士林區, 中正路,25.0919909,121.51812959999998, 獨立套房, 透天厝,2100, ,554927032, 1.0,554927032
 2018-04, 士林區, 大東路,25.0900093,121.5255087, 獨立套房, 電梯大樓,2000, ,554827031, 7.0,554827031
 2018-04, 士林區, 福港街,25.0872039,121.51784779999998, 獨立套房, 公寓,1571, ,554727026, 4.0,554727026
 2018-04, 士林區, 中山北路七段,25.123053,121.5320479, 獨立套房, 公寓,900, ,555527056, 5.0,555527056
 2018-04, 士林區, 小西街,25.0897721,121.5233613, 獨立套房, 公寓,1700, ,554827030, 5.0,554827030
 2018-04, 士林區, 大北路,25.0900093,121.5255087, 獨立套房, 公寓,2600, ,554827031, 5.0,554827031
 2018-04, 士林區, 德行東路,25.1092383,121.5327146, 獨立套房, 電梯大樓,1083, ,555227050, 7.0,555227050
 2018-04, 士林區, 大南路,25.088787600000003,121.5214986, 獨立套房, 公寓,1500, ,554827029, 4.0,554827029
 2018-05, 士林區, 福港街,25.0872039,121.51784779999998, 獨立套房, 公寓,1000, ,554727026, 4.0,554727026
 2018-04, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, 公寓,2666, ,554727025, 5.0,554727025
 2018-04, 士林區, 福港街,25.0872039,121.51784779999998, 獨立套房, 電梯大樓,1000, ,554727026, 8.0,554727026
 2018-04, 士林區, 基河路,25.0910494,121.5217598, 獨立套房, 電梯大樓,863, ,554827032, 7.0,554827032
 2018-04, 士林區, 延平北路五段,25.0818081,121.510456, 獨立套房, 透天厝,1760, ,554627018, 3.0,554627018
 2018-04, 士林區, 中正路,25.0919909,121.51812959999998, 獨立套房, 公寓,1800, ,554927032, 4.0,554927032
 2018-04, 士林區, 基河路,25.0910494,121.5217598, 獨立套房, 電梯大樓,1333, ,554827032, 7.0,554827032
 2018-04, 士林區, 福華路,25.1028893,121.5227686, 獨立套房, 公寓,1142, ,555127043, 6.0,555127043
 2018-04, 士林區, 文昌路,25.0977855,121.5205909, 獨立套房, 公寓,1900, ,555027038, 4.0,555027038
 2018-04, 士林區, 平菁街,25.1307322,121.5730095, 獨立套房, 透天厝,750, ,555727066, 1.0,555727066
 2018-04, 士林區, 至善路二段,25.1028401,121.5532323, 獨立套房, 公寓,1562, ,555127050, 4.0,555127050
 2018-04, 士林區, 後港街,25.0855709,121.522228, 獨立套房, 電梯大樓,1900, ,554727025, 7.0,554727025
 2018-04, 士林區, 平菁街,25.1307322,121.5730095, 獨立套房, 透天厝,700, ,555727066, 1.0,555727066
 2018-04, 士林區, 忠義街,25.1062252,121.5319667, 獨立套房, 公寓,1533, ,555227048, 5.0,555227048
 2018-04, 士林區, 福國路,25.1018697,121.5170344, 獨立套房, 公寓,1214, ,555127041, 4.0,555127041
 2018-04, 士林區, 大西路,25.0908703,121.5245693, 獨立套房, 公寓,1644, ,554827032, 5.0,554827032
 2018-04, 士林區, 天母北路,25.121132100000004,121.5266742, 獨立套房, 電梯大樓,2062, ,555527054, 9.0,555527054
 2018-04, 士林區, 前街,25.0986817,121.5258991, 獨立套房, 公寓,1466, ,555027040, 4.0,555027040
 2018-04, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, 公寓,1142, ,554727025, 5.0,554727025
 2018-04, 士林區, 後街,25.098109,121.5246007, 獨立套房, 公寓,2000, ,555027040, 2.0,555027040
 2018-04, 士林區, 小西街,25.0897721,121.5233613, 獨立套房, 公寓,1966, ,554827030, 4.0,554827030
 2018-04, 士林區, 葫蘆街,25.0816092,121.5083314, 獨立套房, 公寓,1760, ,554627017, 5.0,554627017
 2018-04, 士林區, 重慶北路四段,25.08178160000001,121.5129575, 獨立套房, 公寓,950, ,554627018, 5.0,554627018
 2018-04, 士林區, 中山北路七段,25.123053,121.5320479, 獨立套房, 公寓,725, ,555527056, 5.0,555527056
 2018-04, 士林區, 福德路,25.0920324,121.5234217, 獨立套房, 透天厝,1633, ,554927033, 2.0,554927033
 2018-03, 士林區, 通河街,25.0804258,121.521728, 獨立套房, 公寓,866, ,554627018, 5.0,554627018
 2018-03, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, 公寓,1214, ,554727025, 5.0,554727025
 2018-03, 士林區, 至誠路二段,25.1016704,121.5285808, 獨立套房, 公寓,1800, ,555127044, 5.0,555127044
 2018-03, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, 公寓,2200, ,554727025, 5.0,554727025
 2018-03, 士林區, 磺溪街,25.1072996,121.52309809999998, 獨立套房, 公寓,1660, ,555227047, 5.0,555227047
 2018-03, 士林區, 中山北路七段,25.123053,121.5320479, 獨立套房, 公寓,1666, ,555527056, 4.0,555527056
 2018-03, 士林區, 後港街,25.0855709,121.522228, 獨立套房, 電梯大樓,2062, ,554727025, 7.0,554727025
 2018-03, 士林區, 前港街,25.0848803,121.52051000000002, 獨立套房, 公寓,1150, ,554727024, 5.0,554727024
 2018-03, 士林區, 文林路,25.0950624,121.5246169, 獨立套房, 公寓,1214, ,554927037, 4.0,554927037
 2018-03, 士林區, 中山北路五段,25.091627,121.5275544, 獨立套房, 公寓,1625, ,554827034, 4.0,554827034
 2018-03, 士林區, 中山北路五段,25.091627,121.5275544, 獨立套房, 公寓,1714, ,554827034, 4.0,554827034
 2018-03, 士林區, 中山北路五段,25.091627,121.5275544, 獨立套房, 公寓,1875, ,554827034, 4.0,554827034
 2018-03, 士林區, 磺溪街,25.1072996,121.52309809999998, 獨立套房, 公寓,1660, ,555227047, 5.0,555227047
 2018-03, 士林區, 中正路,25.0919909,121.51812959999998, 獨立套房, 透天厝,1625, ,554927032, 3.0,554927032
 2018-03, 士林區, 德行西路,25.1048238,121.5222604, 獨立套房, 電梯大樓,1600, ,555127045, 13.0,555127045
 2018-03, 士林區, 芝玉路二段,25.1114094,121.53477209999998, 獨立套房, 透天厝,1214, ,555327052, 3.0,555327052
 2018-03, 士林區, 承德路七段,25.1158207,121.50542450000002, 獨立套房, 電梯大樓,2100, ,555427048, 10.0,555427048
 2018-03, 士林區, 文林路,25.0950624,121.5246169, 獨立套房, 電梯大樓,2142, ,554927037, 8.0,554927037
 2018-03, 士林區, 美德街,25.0952605,121.5251498, 獨立套房, 公寓,1416, ,554927037, 5.0,554927037
 2018-03, 士林區, 福港街,25.0872039,121.51784779999998, 獨立套房, 電梯大樓,1285, ,554727026, 8.0,554727026
 2018-03, 士林區, 福港街,25.0872039,121.51784779999998, 獨立套房, 公寓,1700, ,554727026, 4.0,554727026
 2018-03, 士林區, 克強路,25.1089066,121.5238334, 獨立套房, 透天厝,2333, ,555227048, 2.0,555227048
 2018-03, 士林區, 福德路,25.0920324,121.5234217, 獨立套房, 電梯大樓,2090, ,554927033, 8.0,554927033
 2018-03, 士林區, 福德路,25.0920324,121.5234217, 獨立套房, 公寓,2400, ,554927033, 6.0,554927033
 2018-03, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, 公寓,1214, ,554727025, 5.0,554727025
 2018-03, 士林區, 社中街,25.0917608,121.5069005, 獨立套房, 公寓,1428, ,554827029, 4.0,554827029
 2018-03, 士林區, 福林路,25.0969684,121.53292, 獨立套房, 透天厝,1700, ,555027040, 3.0,555027040
 2018-03, 士林區, 天母西路,25.1184616,121.5259667, 獨立套房, 電梯大樓,750, ,555427053, 7.0,555427053
 2018-03, 士林區, 福港街,25.0872039,121.51784779999998, 獨立套房, 公寓,1833, ,554727026, 5.0,554727026
 2018-03, 士林區, 芝玉路一段,25.1052594,121.5353028, 獨立套房, 公寓,583, ,555127048, 5.0,555127048
 2018-03, 士林區, 前港街,25.0848803,121.52051000000002, 獨立套房, 公寓,1142, ,554727024, 5.0,554727024
 2018-03, 士林區, 後港街,25.0855709,121.522228, 獨立套房, 公寓,1333, ,554727025, 4.0,554727025
 2018-03, 士林區, 小西街,25.0897721,121.5233613, 獨立套房, 公寓,1700, ,554827030, 5.0,554827030
 2018-03, 士林區, 通河東街一段,25.0849858,121.5161332, 獨立套房, 公寓,1900, ,554727023, 3.0,554727023
 2018-03, 士林區, 社子街,25.087424,121.5067949, 獨立套房, 公寓,1000, ,554827024, 5.0,554827024
 2018-03, 士林區, 中正路,25.0919909,121.51812959999998, 獨立套房, 公寓,1640, ,554927032, 4.0,554927032
 2018-03, 士林區, 前港街,25.0848803,121.52051000000002, 獨立套房, 公寓,1500, ,554727024, 5.0,554727024
 2018-03, 士林區, 大北路,25.0900093,121.5255087, 獨立套房, 公寓,1083, ,554827031, 5.0,554827031
 2018-03, 士林區, 延平北路五段,25.0818081,121.510456, 獨立套房, 公寓,666, ,554627018, 3.0,554627018
 2018-03, 士林區, 延平北路五段,25.0818081,121.510456, 獨立套房, 公寓,1500, ,554627018, 3.0,554627018
 2018-03, 士林區, 社子街,25.087424,121.5067949, 獨立套房, 公寓,1375, ,554827024, 5.0,554827024
 2018-03, 士林區, 大北路,25.0900093,121.5255087, 獨立套房, 公寓,1400, ,554827031, 4.0,554827031
 2018-03, 士林區, 福港街,25.0872039,121.51784779999998, 獨立套房, 公寓,1222, ,554727026, 4.0,554727026
 2018-03, 士林區, 天母東路,25.1181401,121.534585, 獨立套房, 電梯大樓,1428, ,555427055, 7.0,555427055
 2018-03, 士林區, 中正路,25.0919909,121.51812959999998, 獨立套房, 公寓,1700, ,554927032, 4.0,554927032
 2018-03, 士林區, 重慶北路四段,25.08178160000001,121.5129575, 獨立套房, 公寓,1666, ,554627018, 4.0,554627018
 2018-03, 士林區, 福港街,25.0872039,121.51784779999998, 獨立套房, 公寓,1125, ,554727026, 4.0,554727026
 2018-03, 士林區, 中山北路五段,25.091627,121.5275544, 獨立套房, 公寓,1625, ,554827034, 5.0,554827034
 2018-03, 士林區, 小北街,25.090569100000003,121.5255844, 獨立套房, 公寓,2125, ,554827032, 6.0,554827032
 2018-03, 士林區, 菁山路,25.1422953,121.5572611, 獨立套房, 透天厝,642, ,556027062, 2.0,556027062
 2018-03, 士林區, 文林路,25.0950624,121.5246169, 獨立套房, 電梯大樓,1750, ,554927037, 8.0,554927037
 2018-02, 士林區, 安平街,25.0884413,121.5256435, 獨立套房, 公寓,1222, ,554827029, 5.0,554827029
 2018-02, 士林區, 平菁街,25.1307322,121.5730095, 獨立套房, 透天厝,750, ,555727066, 1.0,555727066
 2018-02, 士林區, 文林路,25.0950624,121.5246169, 獨立套房, 公寓,1214, ,554927037, 4.0,554927037
 2018-02, 士林區, 中山北路七段,25.123053,121.5320479, 獨立套房, 公寓,750, ,555527056, 6.0,555527056
 2018-02, 士林區, 延平北路五段,25.0818081,121.510456, 獨立套房, 透天厝,1312, ,554627018, 3.0,554627018
 2018-02, 士林區, 福華路,25.1028893,121.5227686, 獨立套房, 公寓,1714, ,555127043, 4.0,555127043
 2018-02, 士林區, 德行東路,25.1092383,121.5327146, 獨立套房, 公寓,1666, ,555227050, 5.0,555227050
 2018-02, 士林區, 中山北路五段,25.091627,121.5275544, 獨立套房, 透天厝,1300, ,554827034, 2.0,554827034
 2018-02, 士林區, 永公路,25.125132,121.5638222, 獨立套房, 透天厝,625, ,555627064, 1.0,555627064
 2018-02, 士林區, 基河路,25.0910494,121.5217598, 獨立套房, 電梯大樓,1500, ,554827032, 12.0,554827032
 2018-02, 士林區, 福德路,25.0920324,121.5234217, 獨立套房, 透天厝,1900, ,554927033, 2.0,554927033
 2018-02, 士林區, 大北路,25.0900093,121.5255087, 獨立套房, 公寓,2700, ,554827031, 3.0,554827031
 2018-02, 士林區, 中正路,25.0919909,121.51812959999998, 獨立套房, 透天厝,1333, ,554927032, 4.0,554927032
 2018-02, 士林區, 格致路,25.1405468,121.5485106, 獨立套房, 電梯大樓,1181, ,555927060, 10.0,555927060
 2018-02, 士林區, 中山北路六段,25.11054660000001,121.5255956, 獨立套房, 別墅,800, ,555327049, 4.0,555327049
 2018-02, 士林區, 大西路,25.0908703,121.5245693, 獨立套房, 公寓,1428, ,554827032, 4.0,554827032
 2018-02, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, 公寓,1600, ,554727025, 4.0,554727025
 2018-02, 士林區, 士東路,25.1127502,121.5332571, 獨立套房, 公寓,1100, ,555327052, 5.0,555327052
 2018-02, 士林區, 大南路,25.088787600000003,121.5214986, 獨立套房, 公寓,1350, ,554827029, 5.0,554827029
 2018-02, 士林區, 華光街,25.0958848,121.5229899, 獨立套房, 公寓,2000, ,554927037, 2.0,554927037
 2018-02, 士林區, 德行東路,25.1092383,121.5327146, 獨立套房, 公寓,1714, ,555227050, 5.0,555227050
 2018-02, 士林區, 福華路,25.1028893,121.5227686, 獨立套房, 公寓,1840, ,555127043, 4.0,555127043
 2018-02, 士林區, 忠誠路一段,25.1053887,121.5285987, 獨立套房, 電梯大樓,1250, ,555227047, 5.0,555227047
 2018-02, 士林區, 中山北路七段,25.123053,121.5320479, 獨立套房, 公寓,1428, ,555527056, 4.0,555527056
 2018-02, 士林區, 社正路,25.0888454,121.5097468, 獨立套房, 透天厝,1000, ,554827026, 3.0,554827026
 2018-02, 士林區, 士東路,25.1127502,121.5332571, 獨立套房, 公寓,1214, ,555327052, 5.0,555327052
 2018-02, 士林區, 大東路,25.0900093,121.5255087, 獨立套房, 公寓,1416, ,554827031, 5.0,554827031
 2018-01, 士林區, 光華路,25.1377546,121.5440527, 獨立套房, 公寓,1833, ,555927060, 7.0,555927060
 2018-01, 士林區, 文林路,25.0950624,121.5246169, 獨立套房, 電梯大樓,1062, ,554927037, 9.0,554927037
 2018-01, 士林區, 小北街,25.090569100000003,121.5255844, 獨立套房, 透天厝,1142, ,554827032, 3.0,554827032
 2018-01, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, 公寓,1800, ,554727025, 4.0,554727025
 2018-01, 士林區, 基河路,25.0910494,121.5217598, 獨立套房, 電梯大樓,1111, ,554827032, 11.0,554827032
 2018-01, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, ,1277, ,554727025, 9.0,554727025
 2018-01, 士林區, 安平街,25.0884413,121.5256435, 獨立套房, 公寓,1100, ,554827029, 5.0,554827029
 2018-01, 士林區, 通河街,25.0804258,121.521728, 獨立套房, 公寓,1600, ,554627018, 6.0,554627018
 2018-01, 士林區, 承德路四段,25.0852328,121.5233011, 獨立套房, 公寓,1800, ,554727025, 4.0,554727025
 2018-01, 士林區, 中正路,25.0919909,121.51812959999998, 獨立套房, 公寓,1250, ,554927032, 12.0,554927032
