district,address,boomTime,lat,lon
大同區,承德路3段與昌吉街口,106-3-16,25.0660079,121.5181533
大同區,長安西路320號,106-4-18,25.051951,121.5115478
大同區,長安西路212號,106-4-18,25.051278,121.514923
大同區,台北橋機車道往西,106-4-5,25.0637104,121.5065347
大同區,承德路3段與民族西路口,106-4-11,25.0683381,121.5185818
大同區,承德路3段與庫倫街口,106-6-19,25.0699378,121.5182537
大同區,民權西路與承德路3段口,106-1-5,25.0638424,121.5181676
大同區,市民大道1段轉運站Y1出口前,106-1-6,25.0488533,121.5187085
大同區,承德路3段與民族西路口,106-1-6,25.0683381,121.5185818
大同區,長安西路287號,106-1-14,25.0521418,121.5095604
大同區,承德路2段與民權西路口,106-1-15,25.0629867,121.5182325
大同區,延平北路2段與涼州街口,106-3-30,25.060562,121.511509
大同區,重慶北路3段與民權西路口,106-4-11,25.063122,121.5137174
大同區,承德路1段與華陰街口,106-4-13,25.050481,121.5144612
大同區,承德路3段與庫倫街口,106-4-24,25.0699378,121.5182537
大同區,長安西路108號,106-4-25,25.0505119,121.5184404
大同區,鄭州路與西寧北路口,106-4-30,25.0526962,121.5086343
大同區,承德路3段176巷,106-5-2,25.0691393,121.517624
大同區,民生西路423巷,106-5-7,25.0572481,121.5087846
大同區,環河北路3段南往北高公橋下,106-5-7,25.0836033,121.506889
大同區,重慶北路2段與民生西路口,106-5-13,25.0570027,121.5138475
大同區,承德路2段與平陽街口,106-5-18,25.0632571,121.5180676
大同區,重慶北路2段與保安街口,106-4-2,25.0593752,121.5134561
大同區,延平北路1段與鄭州路口,106-4-2,25.0508875,121.5119562
大同區,延平北路2段與民權西路口,106-4-4,25.0627882,121.5112205
大同區,民權西路118巷,106-4-7,25.0621708,121.5167526
大同區,環河北路1段與民生西路口,106-4-13,25.0836033,121.506889
大同區,環河北路1段271號,106-4-14,25.058436,121.50861
大同區,萬全街40巷,106-4-15,25.0583216,121.520146
大同區,承德路1段與長安西路口,106-4-20,25.0509042,121.5169661
大同區,赤峰街53巷與南京西路25巷口,106-3-29,25.0562635,121.5204527
大同區,承德路3段111號,106-5-9,25.066804,121.518667
大同區,市民大道1段與承德路1段口,106-4-1,25.0488533,121.5187085
大同區,承德路3段283巷與承德路3段285巷口,106-4-23,25.073058,121.519556
大同區,哈密街59巷與敦煌路口,106-4-23,25.0759941,121.5155143
大同區,承德路3段與民族西路口,106-4-25,25.0683381,121.5185818
大同區,承德路1段14號,106-4-27,25.0633359,121.518582
大同區,民權西路與延平北路3段口,106-5-18,25.0633642,121.5111796
大同區,承德路1段與市民大道1段口,106-5-26,25.0488533,121.5187085
大同區,承德路2段與民權西路口,106-5-29,25.0629867,121.5182325
大同區,承德路2段164號,106-4-1,25.060863,121.5180088
大同區,涼州街與保安街49巷口,106-4-12,25.0603561,121.5119416
大同區,承德路2段與錦西街口,106-4-13,25.0602135,121.5181568
大同區,延平北路2段與民權西路口,106-4-26,25.0627882,121.5112205
大同區,鄭州路與延平北路1段口,106-5-2,25.0500003,121.5119876
大同區,環河北路2段與民族西路口,106-5-4,25.068778,121.5092035
大同區,忠孝西路2段與西寧北路口,106-4-1,25.0485739,121.507576
大同區,大龍街與酒泉街口,106-4-4,25.0719216,121.5160093
大同區,太原路與太原路183巷口,106-4-9,25.0561292,121.5168114
大同區,大龍街68號,106-4-10,25.0653798,121.5159906
大同區,承德路3段與庫倫街口,106-5-25,25.0699378,121.5182537
大同區,承德路3段60號,106-6-2,25.0653296,121.5181022
大同區,民生西路293號,106-6-13,25.0571056,121.5131181
大同區,延平北路2段與民權西路口,106-6-13,25.0627882,121.5112205
大同區,赤峰街41巷1號,106-5-24,25.0549401,121.5198273
大同區,台北橋往三重機車道,106-6-6,25.0637104,121.5065347
大同區,延平北路4段149號,106-6-7,25.1058802,121.4779234
大同區,重慶北路1段與長安西路口,106-6-18,25.0516221,121.5138878
大同區,大稻埕堤外便道自行車道,106-6-24,25.0566228,121.5071796
大同區,重慶北路3段與民權西路口,106-6-24,25.063122,121.5137174
大同區,延平北路2段與民權西路口,106-4-11,25.0627882,121.5112205
大同區,鄭州路與塔城街口,106-4-23,25.050385,121.5097864
大同區,延平北路1段71號,106-4-24,25.10585,121.477933
大同區,環河北路1段與南京西路口,106-5-1,25.0537356,121.5075005
大同區,民權西路與蘭州街口,106-4-25,25.062889,121.5147047
大同區,民權西路與承德路3段口,106-4-26,25.0638424,121.5181676
大同區,承德路3段與民權西路口,106-5-6,25.0629867,121.5182325
大同區,敦煌路與哈密街59巷口慶昌橋下,106-5-6,25.0763338,121.5155544
大同區,延平北路4段與迪化街2段191巷口,106-5-7,25.0741278,121.5115034
大同區,民族西路118號前,106-5-9,25.0684634,121.5168488
大同區,民生西路與西寧北路口,106-5-21,25.0526962,121.5086343
大同區,歸綏街與迪化街1段口,106-1-2,25.0551047,121.5100372
大同區,民權西路199號,106-1-10,25.0631422,121.5152855
大同區,重慶北路3段320號,106-1-11,25.0753508,121.5135534
大同區,忠孝橋往西上橋處,106-1-5,25.0515234,121.5014101
大同區,赤峰街47巷2號,106-1-8,25.0552581,121.5197145
大同區,忠孝西路2段與西寧北路口,106-1-9,25.0485739,121.507576
大同區,延平北路1段136號,106-1-10,25.0534335,121.5116983
大同區,西寧北路90-1號,106-1-14,25.055374,121.508803
大同區,環河北路1段與南京西路口,106-1-15,25.0537356,121.5075005
大同區,重慶北路1段與長安西路口,106-1-16,25.0516221,121.5138878
大同區,重慶北路1段71號,106-1-18,25.0520157,121.5141913
大同區,鄭州路29巷,106-1-21,25.0498804,121.5142952
大同區,民生西路66巷,106-1-31,25.0569386,121.5207816
大同區,延平北路4段與敦煌路口,106-1-31,25.1058802,121.4779234
大同區,重慶北路2段與民權西路口,106-2-1,25.0621449,121.513387
大同區,承德路2段與民權西路口,106-1-3,25.0629867,121.5182325
大同區,重慶北路3段223巷32號,106-1-3,25.0704235,121.5148939
大同區,長安西路與西寧北路口,106-1-6,25.0526962,121.5086343
大同區,涼州街與延平北路2段口,106-1-2,25.0606656,121.5113512
大同區,延平北路3段與民權西路口,106-1-25,25.0631105,121.5112207
大同區,承德路2段與民權西路口,106-2-2,25.0629867,121.5182325
大同區,長安西路172巷,106-2-10,25.0506286,121.5159828
大同區,赤峰街41巷與承德路2段37巷口,106-1-28,25.0707623,121.518518
大同區,民權西路與台北橋口機車道,106-2-11,25.0630612,121.515679
大同區,華陰街與承德路1段口,106-2-15,25.050481,121.5144612
大同區,民權西路與蘭州街口,106-1-2,25.062889,121.5147047
大同區,敦煌路34號,106-1-23,25.0752786,121.5193022
大同區,延平北路2段144巷,106-1-21,25.0576494,121.5110915
大同區,重慶北路3段333號,106-1-31,25.0641659,121.513904
大同區,民權西路146號,106-2-4,25.0627549,121.5158275
大同區,錦西街180-1號,106-2-10,25.0596444,121.5156769
大同區,民權西路146號,106-5-21,25.0627549,121.5158275
大同區,鄭州路與西寧北路口,106-2-17,25.0526962,121.5086343
大同區,延平北路3段與民權西路口,106-1-13,25.0631105,121.5112207
大同區,延平北路2段與民權西路口,106-6-8,25.0627882,121.5112205
大同區,民權西路與延平北路3段口臺北橋機車上橋處,106-1-14,25.063516,121.511294
大同區,環河北路1段437號,106-1-14,25.0510056,121.5066606
大同區,長安西路與西寧北路口,106-1-18,25.0526962,121.5086343
大同區,承德路3段276號,106-1-19,25.0634144,121.5185008
大同區,承德路1段與長安西路口,106-1-24,25.0509042,121.5169661
大同區,民生西路與雙連街口,106-2-6,25.0577926,121.5192158
大同區,市民高架道與重慶北路1段口,106-2-6,25.0447672,121.537358
大同區,市民高架道東側附近往東,106-2-7,25.0488533,121.5187085
大同區,承德路1段與市民大道1段口,106-1-14,25.0488533,121.5187085
大同區,重慶北路2段與南京西路口,106-1-17,25.054104,121.5143135
大同區,承德橋往士林機車道,106-1-17,25.0776942,121.521069
大同區,重慶北路1段與華陰街口,106-1-19,25.050481,121.5144612
大同區,承德路3段178號,106-1-19,25.0691865,121.5182304
大同區,民族西路82號,106-1-20,25.0684163,121.5173609
大同區,民權西路捷運大橋頭站1號出口,106-1-29,25.063199,121.512801
大同區,重慶北路2段與保安街口,106-5-22,25.0593752,121.5134561
大同區,大龍街270號,106-6-16,25.070781,121.515781
大同區,重慶北路3段與民族西路口,106-1-5,25.068799,121.513464
大同區,延平北路4段與酒泉街口,106-1-6,25.0719201,121.5109426
大同區,承德橋下橋處,106-1-18,0.0,0.0
大同區,延平北路2段216號,106-1-19,25.106142,121.477924
大同區,塔城街與鄭州路口,106-1-19,25.050385,121.5097864
大同區,市民高架道東往西84號燈桿,106-1-16,25.0447672,121.537358
大同區,路252巷口(民族西路250號前),106-1-18,25.0685063,121.5124051
大同區,民權西路與蘭州街口,106-6-27,25.062889,121.5147047
大同區,雙連街51號與雙連街口,106-7-5,25.0577926,121.5192158
大同區,延平北路3段18巷與延平北路3段口,106-7-6,25.064002,121.51052
大同區,南京西路47號與南京西路口,106-7-10,31.2333475,121.471907
大同區,保安街與甘州街口,106-7-11,25.059389,121.5127666
大同區,重慶北路3段324號,106-7-18,25.0757009,121.5136039
大同區,南京西路30號,106-7-24,25.0525979,121.5198723
大同區,延平北路1段與民權西路口,106-7-31,25.063463,121.511001
大同區,環河北路1段與南京西路口,106-8-1,25.0537356,121.5075005
大同區,延平北路1段36號與延平北路1段口,106-8-4,25.0508393,121.5118335
大同區,民生西路與承德路2段口,106-8-5,25.0573556,121.5182583
大同區,長安西路150號與承德路1段口,106-8-5,25.0508862,121.516634
大同區,南京西路352號與延平北路1段口,106-8-6,25.0537851,121.5112644
大同區,民權西路與重慶北路2段口,106-8-19,25.0629182,121.5136877
大同區,長安西路與西寧北路口,106-1-12,25.0526962,121.5086343
大同區,承德路3段與昌吉街口,106-1-13,25.0660079,121.5181533
大同區,鄭州路1段與環河北路1段口,106-1-26,25.0609678,121.5083618
大同區,鄭州路與塔城街口,106-2-5,25.050385,121.5097864
大同區,延平北路4段與酒泉街口,106-2-5,25.0719201,121.5109426
大同區,南京西路36號,106-1-21,25.0526618,121.5196088
大同區,迪化街2段146巷與環河北路2段185巷口,106-1-26,25.0538556,121.5100938
大同區,大龍街91巷與大龍街159巷18弄口,106-3-7,25.067409,121.517071
大同區,民族西路180號,106-1-23,25.068499,121.5149517
大同區,延平北路2段與涼州街口,106-1-29,25.060562,121.511509
大同區,台北橋三重往台北機車道,106-1-31,25.0637104,121.5065347
大同區,延平北路2段與南京西路口,106-1-6,25.0538882,121.5117594
大同區,民權西路與承德路1段口,106-1-12,25.0633359,121.518582
大同區,昌吉街與延平北路3段口,106-3-9,25.0673044,121.5110512
大同區,承德路3段與民生西路口,106-3-10,25.0634144,121.5185008
大同區,鄭州路與重慶北路1段口臺北地下街Y19出口,106-3-14,25.0486673,121.5142909
大同區,承德路3段24巷與承德路3段口,106-3-27,25.0642097,121.5182888
大同區,民權西路與迪化街1段口,106-1-9,25.0551047,121.5100372
大同區,台北橋機車道下橋處,106-1-13,25.0633491,121.5089645
大同區,鄭州路與西寧北路口,106-1-13,25.0526962,121.5086343
大同區,延平北路3段82號,106-1-22,25.0657097,121.5109364
大同區,延平北路3段8號,106-1-25,25.063656,121.51106
大同區,鄭州路與環河北路1段口,106-1-25,25.0507942,121.5067592
大同區,延平北路2段57號,106-2-1,25.0553694,121.5118079
大同區,承德路3段105號,106-1-16,25.0666376,121.5186279
大同區,承德路3段與酒泉街口,106-1-19,25.0699378,121.5182537
大同區,承德路2段與民生西路口,106-8-25,0.0,0.0
大同區,萬全街與民生西路171巷口口,106-8-25,25.057497,121.517013
大同區,鄭州路與太原路口,106-6-30,25.0493801,121.514592
大同區,延平北路2段與民權西路口,106-7-6,25.0627882,121.5112205
大同區,承德路1段與華陰街口,106-7-7,25.050481,121.5144612
大同區,民權西路144巷10弄4號,106-7-7,25.0621814,121.5157547
大同區,西寧北路與鄭州路口,106-7-7,25.0526962,121.5086343
大同區,延平北路1段與甘谷街口,106-1-22,25.0527697,121.5118289
大同區,民族西路與承德路3段口,106-1-30,25.0638424,121.5181676
大同區,赤峰街79號,106-1-31,25.057119,121.5197922
大同區,南京西路448號,106-1-21,31.230934,121.4681263
大同區,民族西路與承德路3段口,106-1-25,25.0638424,121.5181676
大同區,鄭州路與塔城街口,106-1-25,25.050385,121.5097864
大同區,太原路與華陰街口,106-2-7,25.050481,121.5144612
大同區,鄭州路與西寧北路口,106-1-26,25.0526962,121.5086343
大同區,迪化街2段與迪化街2段149巷口口,106-8-30,25.0538556,121.5100938
大同區,敦煌路與敦煌路80巷口口,106-8-31,25.0757898,121.5176731
大同區,南京西路179號,106-1-17,31.2319272,121.4709137
大同區,重慶北路2段與民權西路口,106-1-25,25.0621449,121.513387
大同區,重慶北路1段與長安西路口,106-1-19,25.0516221,121.5138878
大同區,承德路3段與庫倫街口,106-5-23,25.0699378,121.5182537
大同區,大稻埕堤外便道與環河北路1段口,106-6-12,25.0528179,121.507483
大同區,民生西路與太原路口,106-6-12,25.0570219,121.5167199
大同區,重慶北路1段97號,106-6-14,25.049577,121.513627
大同區,赤峰街47巷2號,106-6-14,25.0552581,121.5197145
大同區,承德路3段與民族西路口口,106-8-17,25.0683381,121.5185818
大同區,重慶北路3段250-2號前,106-8-17,25.0800199,121.513215
大同區,承德路2段與平陽街口口,106-8-18,25.0632571,121.5180676
大同區,90號前,106-8-22,0.0,0.0
大同區,重慶北路3段156號前,106-8-24,25.0800199,121.513215
大同區,長安西路與重慶北路1段口,106-6-20,25.0516221,121.5138878
大同區,承德路3段與民族西路口,106-6-23,25.0683381,121.5185818
大同區,雙連街11巷,106-7-1,25.0582351,121.5194779
大同區,寧夏路與保安街口,106-7-13,25.059831,121.511474
大同區,通河西街1段20號,106-9-14,25.081359,121.5136832
大同區,西寧北路與南京西路口,106-7-18,25.0533778,121.5087403
大同區,民生西路與民樂街口,106-8-28,25.0582238,121.5105935
大同區,延平北路2段與南京西路口,106-6-12,25.0538882,121.5117594
大同區,民族西路186號,106-6-19,25.0684883,121.5147377
大同區,民生西路280號,106-6-19,25.0568723,121.5130219
大同區,延平北路4段與敦煌路口,106-6-20,25.1058802,121.4779234
大同區,環河北路1段與南京西路口,106-6-24,25.0537356,121.5075005
大同區,環河北路1段與鄭州路口,106-6-25,25.0609678,121.5083618
大同區,民權西路與蘭州街口,106-9-6,25.062889,121.5147047
大同區,承德路2段日新國小前,106-10-14,25.0544041,121.5164821
大同區,延平北路2段與涼州街口,106-10-19,25.060562,121.511509
大同區,市民大道1段台北轉運站Y1出口前,106-11-3,25.0488533,121.5187085
大同區,承德路3段242號,106-6-24,25.0634144,121.5185008
