companyName,storeNumber,storeName,address,lat,lon,state_code
萊爾富國際,54370818,第四一六一分公司,內湖區大湖里大湖山莊街179號1樓,25.0881987,121.6011837,554827046
統一超商,24801522,台北市第七九六分公司,松山區民生東路3段130巷2之1號1樓,25.0570076,121.5461262,554126983
統一超商,51443540,台北市第八八七分公司,大安區永康街2巷12號1樓,25.0332016,121.5291838,553626923
統一超商,54378972,台北市第七五二分公司,松山區敦化北路199巷2弄9號1樓,25.0554268,121.5500414,554026981
全家便利商店,28421621,民族分公司,中山區行仁里民族東路410巷23弄24號1樓,25.066738,121.539567,554327000
全家便利商店,51182209,台北市第五八二分公司,內湖區紫星里康寧路1段116號1樓及地下室,25.0783462,121.5962009,554627032
全家便利商店,54382737,台北市第五一八分公司,文山區木新路3段93、95號,24.982117,121.5629594,552426758
萊爾富國際,28429222,第三五三六分公司,松山區復勢里光復北路102號1樓,25.0506768,121.5576901,553926972
統一超商,16632262,台北市第３８４分公司,松山區南京東路五段139之4、139之8號1樓,25.0517153,121.5615576,554026975
統一超商,51627961,台北市第九一六分公司,信義區忠孝東路5段68號24樓,25.0405044,121.56689640000002,553726950
統一超商,54389181,台北市第七七四分公司,大安區泰順街64號1樓,25.022223,121.531154,553326892
統一超商,84449159,台北市第２５９分公司,內湖區民權東路6段120巷7弄8號1樓,25.067753600000003,121.5875824,554327013
全家便利商店,27237176,寶清分公司,松山區慈祐里八德路四段五九八號一樓,25.049907,121.57227240000002,553926974
萊爾富國際,28438518,第三六三三分公司,大同區隆和里延平北路3段40號1樓,25.0646138,121.511107,554226990
萊爾富國際,80350957,北市松華分公司,松山區吉祥里南京東路五段三十四號一樓,25.0512633,121.5592325,554026974
統一超商,16740240,台北市第３８９分公司,大同區延平北路二段一五九．一六一號一樓,25.059173,121.511687,554126980
統一超商,24810347,台北市第八六五分公司,松山區延吉街27之1號1樓,25.0459868,121.553706,553826960
統一超商,70746122,台北市第四三三分公司,中山區松江路183、183之1號1樓,25.05645,121.53328799999998,554126979
統一超商,80347476,台北市第八十七分公司,中山區北安路六二一巷四十八號一樓,25.082837,121.546432,554727027
全家便利商店,16095713,建國分公司,大安區建國南路2段151巷38號1樓,25.0286662,121.5392925,553526913
全家便利商店,28977521,大港分公司,士林區前港里前港街39號,25.0848696,121.5215362,554727024
萊爾富國際,70822628,北市安世分公司,大安區誠安里忠孝東路三段二八九號一樓,25.0418612,121.5430213,553726948
統一超商,16083738,台北巿第２１３分公司,中山區伊通街30號(1樓),25.0508746,121.53466090000002,553926967
統一超商,22555448,臺北市第十七分公司,信義區忠孝東路五段386號1樓,25.040764000000006,121.574124,553726952
統一超商,51007717,台北市第八七０分公司,中山區南京東路2段11號1樓,25.0523055,121.5284519,554026969
統一超商,53668729,台北市第七二０分公司,士林區中山北路6段18、20號1樓,25.1039515,121.5267463,555127045
統一超商,89392444,台北巿第三一０分公司,中正區青島東路9號1樓、林森南路4-3號1樓,25.0441083,121.5230209,553826949
全家便利商店,28422924,昌隆分公司,大安區昌隆里忠孝東路3段217巷2弄1號1樓,25.0424001,121.5398424,553826949
全家便利商店,70813249,環山分公司,內湖區西湖里環山路1段5號1樓,25.0828139,121.5656618,554727031
統一超商,27257284,台北市第五八四分公司,中山區長春路182號1、2樓,25.0547094,121.5344161,554026976
統一超商,53659088,台北市第八三五分公司,大安區敦化南路2段99號1樓,25.0288698,121.5494371,553526915
統一超商,53665309,台北市第七一０分公司,中山區中山北路2段44巷2號1樓,25.0548895,121.5213932,554026973
統一超商,70754348,台北市第四四二分公司,大同區民生西路三四三、三四五號一樓,25.0570861,121.5128759,554126976
統一超商,89398263,台北巿第３２４分公司,松山區八德路4段245巷35號1樓,25.0504658,121.5643833,553926973
全家便利商店,28425339,懷生分公司,大安區誠安里復興南路1段70號,25.0441429,121.5436009,553826954
全家便利商店,84900075,明真分公司,大同區延平北路4段19號1樓,25.069362,121.5109633,554426998
統一超商,27929207,台北市第六０二分公司,松山區延壽街323號1樓,25.056713,121.560554,554126986
統一超商,84252486,台北市第二三八分公司,信義區福德街247、249號1樓,25.0387563,121.5858873,553726950
全家便利商店,51713826,台北市第六二O分公司,松山區自強里健康路285號1樓,25.0543129,121.5639936,554026981
全家便利商店,54375433,台北市第五0七分公司,中山區林森北路630、632號,25.0675597,121.5256092,554326999
全家便利商店,54394071,台北市第五三六分公司,萬華區西園路1段246號1樓,25.0344589,121.4985949,553626919
萊爾富國際,27318748,北市港北分公司,南港區中坡北路五０巷一號一樓,25.046577,121.580902,553926968
萊爾富國際,51752101,第四四五一分公司,松山區敦化北路222巷50號、52號,25.060104,121.5469947,554126989
統一超商,23362829,台北市第１４８分公司,指南路二段九十九、１０１號１樓,24.987805,121.5755376,552626783
統一超商,24799912,台北市第七九五分公司,中正區忠孝西路1段66號B1,25.0461278,121.515325,553826952
統一超商,27235352,台北市第三五三分公司,中山區長春路一六八號一樓,25.054593,121.533423,554026975
統一超商,54385410,台北市第七六一分公司,萬華區西園路一段238號1、2樓,25.0348072,121.4988354,553626920
統一超商,80022316,台北市第四十二分公司,中正區中華路一段五十九之十六、五十九之十七號一樓,25.0439908,121.5087626,553826946
統一超商,80339779,台北市第五二九分公司,內湖區港華街40號1樓,25.0829757,121.5749132,554727033
統一超商,86376048,臺北巿第２１０分公司,北投區實踐街22、24號1樓,25.1149346,121.5081253,555427048
統一超商,27934428,台北市第三十分公司,松山區南京東路５段334、336號1樓,25.0510894,121.5686879,553926975
統一超商,27939465,台北市第九十八分公司,中正區東門里信義路1段13-1號1樓,25.0364924,121.5227125,553626930
統一超商,51076283,台北市第八七五分公司,萬華區萬大路486巷61、63號1樓,25.0205189,121.495798,553326879
統一超商,70791054,台北市第一七九分公司,大安區復興南路一段一三五巷五號一樓,25.0427769,121.5446297,553826951
統一超商,70816273,台北市第四六六分公司,大同區南京西路一二七號一樓,25.0542783,121.5145702,554026970
統一超商,80023429,台北市第四四六分公司,大安區信義路三段三十三號一樓,25.0337685,121.5346828,553626926
全家便利商店,16090111,中興分公司,中山區龍江路201號1樓,25.0562798,121.5406666,554126980
統一超商,22959743,台北巿第１２５分公司,文山區羅斯福路6段20、22號1樓,24.9969549,121.539942,552826810
統一超商,27243352,台北市第五七六分公司,士林區文林路102號地下1樓之1~5、地下1樓之32,25.087847,121.526399,554827029
統一超商,27929038,台北市第六０一分公司,松山區復興北路179號,25.0542432,121.544379,554026977
統一超商,28418013,台北市第四七一分公司,中山區圓山里中山北路3段57號1樓,25.0683396,121.5229425,554326999
統一超商,70744905,台北市第四三０分公司,大安區忠孝東路四段一０一巷七號一樓,25.0421374,121.5481601,553826950
