state_code,house_unitPrice,lease_unitPrice,cloth_done,convStore_done,edu_all_statecode,hardware_done,hsp_and_clc,illegal_don,job_stat_code,mrt,night_club,park,restaurant_statcode,ubike,center,center_lat,center_lon,dist,vil
552526762,503000.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.985530052272686, 121.51962168286431)",24.985530052272686,121.51962168286431,新店區,永平里
553426924,503000.0,833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.026226780255758, 121.62216578468167)",25.026226780255758,121.62216578468167,南港區,舊莊里
553426932,503000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.026226780255758, 121.65830303240317)",25.026226780255758,121.65830303240317,南港區,舊莊里
553526930,503000.0,1600.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,15.0,0.0,"(25.030748638920542, 121.59172570138213)",25.030748638920542,121.59172570138213,信義區,中行里
553526937,503000.0,970.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.030748638920542, 121.62333083607734)",25.030748638920542,121.62333083607734,南港區,舊莊里
553526938,503000.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.030748638920542, 121.62784585531952)",25.030748638920542,121.62784585531952,南港區,舊莊里
553726960,503000.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.039792356250114, 121.61957978209549)",25.039792356250114,121.61957978209549,南港區,舊莊里
553826972,503000.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.0443142149149, 121.62368936453859)",25.0443142149149,121.62368936453859,汐止區,橫科里
554427011,503000.0,894.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.071445366903614, 121.55193644526936)",25.071445366903614,121.55193644526936,中山區,大佳里
554527012,503000.0,1222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.075967225568398, 121.52395378681385)",25.075967225568398,121.52395378681385,士林區,明勝里
554527017,503000.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.075967225568398, 121.54644780880123)",25.075967225568398,121.54644780880123,中山區,永安里
554527036,503000.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.075967225568398, 121.63192509235327)",25.075967225568398,121.63192509235327,汐止區,湖蓮里
554627040,503000.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.080489084233182, 121.6199074667138)",25.080489084233182,121.6199074667138,內湖區,內溝里
554827034,503000.0,1278.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.089532801562754, 121.54040568583785)",25.089532801562754,121.54040568583785,中山區,劍潭里
555027033,503000.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"(25.098576518892326, 121.49337404639313)",25.098576518892326,121.49337404639313,士林區,福安里
555027048,503000.0,1437.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"(25.098576518892326, 121.56078672365268)",25.098576518892326,121.56078672365268,士林區,臨溪里
555027058,503000.0,1246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.098576518892326, 121.60572850849238)",25.098576518892326,121.60572850849238,內湖區,內溝里
555127037,503000.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.10309837755711, 121.49381628525414)",25.10309837755711,121.49381628525414,士林區,福安里
555127048,503000.0,956.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,"(25.10309837755711, 121.54324511481077)",25.10309837755711,121.54324511481077,士林區,永福里
555127050,503000.0,1572.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.10309837755711, 121.55223217473016)",25.10309837755711,121.55223217473016,士林區,臨溪里
555227035,503000.0,900.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.107620236221898, 121.46978446185655)",25.107620236221898,121.46978446185655,士林區,富洲里
555427064,503000.0,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.11666395355147, 121.57742623148606)",25.11666395355147,121.57742623148606,士林區,溪山里
555527047,503000.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.121185812216254, 121.49346880631302)",25.121185812216254,121.49346880631302,北投區,八仙里
555727061,503000.0,1662.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.130229529545826, 121.54862271270542)",25.130229529545826,121.54862271270542,士林區,陽明里
555727066,503000.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"(25.130229529545826, 121.57108056291933)",25.130229529545826,121.57108056291933,士林區,平等里
555727103,503000.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.130229529545826, 121.73726865450222)",25.130229529545826,121.73726865450222,中山區,安民里
555827043,503000.0,1285.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.13475138821061, 121.46763671390632)",25.13475138821061,121.46763671390632,淡水區,福德里
555827044,503000.0,1714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,"(25.13475138821061, 121.47212827885589)",25.13475138821061,121.47212827885589,北投區,一德里
555827054,503000.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.13475138821061, 121.51704392835167)",25.13475138821061,121.51704392835167,北投區,林泉里
555827062,503000.0,1039.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.13475138821061, 121.55297644794828)",25.13475138821061,121.55297644794828,士林區,新安里
555827104,503000.0,1325.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.13475138821061, 121.74162217583056)",25.13475138821061,121.74162217583056,仁愛區,文昌里
555927103,503000.0,1081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.139273246875398, 121.73948179274498)",25.139273246875398,121.73948179274498,中山區,中興里
556027053,503000.0,983.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.143795105540182, 121.51973092565773)",25.143795105540182,121.51973092565773,北投區,泉源里
556027062,503000.0,811.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.143795105540182, 121.560157398326)",25.143795105540182,121.560157398326,士林區,菁山里
556127097,503000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.148316964204966, 121.72470044445596)",25.148316964204966,121.72470044445596,中山區,德安里
556227046,503000.0,896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.152838822869754, 121.50540396979683)",25.152838822869754,121.50540396979683,北投區,大屯里
556227051,503000.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.152838822869754, 121.52786628543282)",25.152838822869754,121.52786628543282,北投區,泉源里
556227056,503000.0,950.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,"(25.152838822869754, 121.55032860106883)",25.152838822869754,121.55032860106883,北投區,湖山里
556227058,503000.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"(25.152838822869754, 121.55931352732323)",25.152838822869754,121.55931352732323,士林區,陽明里
553126858,503000.0,1225.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"(25.0126612042614, 121.51145101400473)",25.0126612042614,121.51145101400473,永和區,仁愛里
553126869,503000.0,1225.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,"(25.0126612042614, 121.56121648717539)",25.0126612042614,121.56121648717539,大安區,黎和里
553726924,503000.0,1225.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.039792356250114, 121.45718276155968)",25.039792356250114,121.45718276155968,新莊區,恆安里
552426753,503000.0,1225.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,"(24.981008193607902, 121.56150746305997)",24.981008193607902,121.56150746305997,文山區,樟腳里
552526783,503000.0,1225.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,"(24.985530052272686, 121.61497570641743)",24.985530052272686,121.61497570641743,深坑區,阿柔里
552826810,503000.0,1225.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"(24.999095628267042, 121.50434812978447)",24.999095628267042,121.50434812978447,中和區,漳和里
552926826,503000.0,1225.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,"(25.00361748693183, 121.5042335433374)",25.00361748693183,121.5042335433374,中和區,福和里
553126866,503000.0,1225.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,"(25.0126612042614, 121.54764408540157)",25.0126612042614,121.54764408540157,大安區,學府里
554327006,503000.0,1225.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0,0.0,"(25.066923508238826, 121.56441553969799)",25.066923508238826,121.56441553969799,松山區,莊敬里
554627013,503000.0,1225.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.080489084233182, 121.49846971587334)",25.080489084233182,121.49846971587334,三重區,五常里
555527052,503000.0,1225.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,"(25.121185812216254, 121.51592808513847)",25.121185812216254,121.51592808513847,北投區,東華里
552426751,503000.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(24.981008193607902, 121.55241994124314)",24.981008193607902,121.55241994124314,新店區,寶福里
553826971,503000.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.0443142149149, 121.61918019077403)",25.0443142149149,121.61918019077403,汐止區,福山里
554026962,503000.0,1225.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.05335793224447, 121.48615944080768)",25.05335793224447,121.48615944080768,三重區,福德里
554127000,503000.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0,0.0,"(25.057879790909254, 121.61487444099247)",25.057879790909254,121.61487444099247,南港區,三重里
555127049,503000.0,1225.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.10309837755711, 121.54773864477048)",25.10309837755711,121.54773864477048,士林區,臨溪里
555127051,503000.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.10309837755711, 121.55672570468987)",25.10309837755711,121.55672570468987,士林區,臨溪里
555527066,503000.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.121185812216254, 121.57881406584976)",25.121185812216254,121.57881406584976,士林區,溪山里
555727067,503000.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"(25.130229529545826, 121.57557213296211)",25.130229529545826,121.57557213296211,士林區,平等里
556027051,503000.0,1225.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.143795105540182, 121.51074726506478)",25.143795105540182,121.51074726506478,北投區,泉源里
556027054,503000.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.143795105540182, 121.5242227559542)",25.143795105540182,121.5242227559542,北投區,林泉里
556127052,503000.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.148316964204966, 121.52255591008931)",25.148316964204966,121.52255591008931,北投區,泉源里
556227045,503000.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.152838822869754, 121.50091150666964)",25.152838822869754,121.50091150666964,北投區,大屯里
556527042,503000.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.16640439886411, 121.53175368595154)",25.16640439886411,121.53175368595154,北投區,湖田里
553926951,503000.0,1225.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,"(25.048836073579686, 121.48153691898136)",25.048836073579686,121.48153691898136,三重區,德厚里
555527053,503000.0,1225.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,"(25.121185812216254, 121.52041994090357)",25.121185812216254,121.52041994090357,北投區,永欣里
552326737,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(24.976486334943115, 121.5741098810717)",24.976486334943115,121.5741098810717,文山區,老泉里
553026828,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.008139345596614, 121.44322897700478)",25.008139345596614,121.44322897700478,板橋區,歡園里
553026843,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.008139345596614, 121.5111287266984)",25.008139345596614,121.5111287266984,永和區,和平里
553126856,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,"(25.0126612042614, 121.50240274615552)",25.0126612042614,121.50240274615552,永和區,保順里
553226864,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.017183062926186, 121.47356076810917)",25.017183062926186,121.47356076810917,板橋區,玉光里
554026996,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"(25.05335793224447, 121.63935478326434)",25.05335793224447,121.63935478326434,汐止區,白雲里
554326986,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.066923508238826, 121.47438949741951)",25.066923508238826,121.47438949741951,三重區,二重里
554326988,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.066923508238826, 121.48339210164735)",25.066923508238826,121.48339210164735,三重區,六福里
554527013,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,"(25.075967225568398, 121.52845259121133)",25.075967225568398,121.52845259121133,中山區,劍潭里
555027036,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,"(25.098576518892326, 121.50685658184504)",25.098576518892326,121.50685658184504,北投區,洲美里
555227036,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.107620236221898, 121.47427743533446)",25.107620236221898,121.47427743533446,士林區,富洲里
555727048,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.130229529545826, 121.49023230214928)",25.130229529545826,121.49023230214928,北投區,大同里
555927057,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.139273246875398, 121.53286581464377)",25.139273246875398,121.53286581464377,北投區,湖山里
556127049,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"(25.148316964204966, 121.5090796077982)",25.148316964204966,121.5090796077982,北投區,泉源里
556127051,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.148316964204966, 121.51806380932561)",25.148316964204966,121.51806380932561,北投區,泉源里
556727013,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(25.17544811619368, 121.44337676240626)",25.17544811619368,121.44337676240626,淡水區,水碓里
534415271,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"(24.167073633946497, 120.57771065066734)",24.167073633946497,120.57771065066734,大肚區,瑞井里
552126685,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"(24.967442617613543, 121.5157636193593)",24.967442617613543,121.5157636193593,新店區,柴埕里
553526936,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,2.0,0.0,"(25.030748638920542, 121.61881581683518)",25.030748638920542,121.61881581683518,南港區,九如里
554227013,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"(25.062401649574042, 121.63342077201261)",25.062401649574042,121.63342077201261,汐止區,樟樹里
554427013,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"(25.071445366903614, 121.56093645907424)",25.071445366903614,121.56093645907424,松山區,莊敬里
554526985,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"(25.075967225568398, 121.40248606808201)",25.075967225568398,121.40248606808201,林口區,東林里
554527016,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,"(25.075967225568398, 121.54194900440376)",25.075967225568398,121.54194900440376,中山區,劍潭里
554927050,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,"(25.094054660227542, 121.58980957745403)",25.094054660227542,121.58980957745403,內湖區,碧山里
555827059,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,"(25.13475138821061, 121.53950175309956)",25.13475138821061,121.53950175309956,士林區,天母里
553026863,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"(25.008139345596614, 121.60166172628988)",25.008139345596614,121.60166172628988,深坑區,萬福里
553526934,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"(25.030748638920542, 121.60978577835083)",25.030748638920542,121.60978577835083,南港區,九如里
554627039,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"(25.080489084233182, 121.61540977223822)",25.080489084233182,121.61540977223822,內湖區,安泰里
534515376,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.171595492611285, 120.61944946262203)",24.171595492611285,120.61944946262203,西屯區,協和里
534715606,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.180639209940853, 120.86353798573383)",24.180639209940853,120.86353798573383,東勢區,慶福里
534815706,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.18516106860564, 120.87150899002944)",24.18516106860564,120.87150899002944,東勢區,慶福里
535916747,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.23490151391828, 120.68385111204667)",24.23490151391828,120.68385111204667,神岡區,三角里
548825593,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.81822128167562, 120.88463114885658)",24.81822128167562,120.88463114885658,香山區,大庄里
551026412,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.917702172300903, 121.42998763023932)",24.917702172300903,121.42998763023932,三峽區,竹崙里
551526560,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.94031146562483, 121.54132434780486)",24.94031146562483,121.54132434780486,新店區,粗坑里
551726604,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.949355182954402, 121.53348987032935)",24.949355182954402,121.53348987032935,新店區,太平里
551826561,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.953877041619187, 121.23662166979172)",24.953877041619187,121.23662166979172,中壢區,普強里
551926652,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.958398900283974, 121.55384817427037)",24.958398900283974,121.55384817427037,新店區,美潭里
552026606,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.96292075894876, 121.2487292776727)",24.96292075894876,121.2487292776727,中壢區,普忠里
552026632,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.96292075894876, 121.36721412014425)",24.96292075894876,121.36721412014425,鶯歌區,建德里
552026669,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.96292075894876, 121.53582716519993)",24.96292075894876,121.53582716519993,新店區,新生里
552126692,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"(24.967442617613543, 121.5476389953251)",24.967442617613543,121.5476389953251,新店區,五峯里
552126693,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.967442617613543, 121.55219262046307)",24.967442617613543,121.55219262046307,新店區,長春里
552126694,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.967442617613543, 121.55674624560105)",24.967442617613543,121.55674624560105,新店區,寶福里
552126696,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.967442617613543, 121.565853495877)",24.967442617613543,121.565853495877,文山區,老泉里
552126698,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.967442617613543, 121.57496074615294)",24.967442617613543,121.57496074615294,文山區,老泉里
552126700,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,"(24.967442617613543, 121.58406799642889)",24.967442617613543,121.58406799642889,文山區,指南里
552126702,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"(24.967442617613543, 121.59317524670483)",24.967442617613543,121.59317524670483,文山區,指南里
552126703,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"(24.967442617613543, 121.5977288718428)",24.967442617613543,121.5977288718428,文山區,指南里
552126704,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,"(24.967442617613543, 121.60228249698078)",24.967442617613543,121.60228249698078,文山區,指南里
552126705,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.967442617613543, 121.60683612211875)",24.967442617613543,121.60683612211875,文山區,指南里
552126706,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,"(24.967442617613543, 121.61138974725672)",24.967442617613543,121.61138974725672,文山區,指南里
552126707,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"(24.967442617613543, 121.6159433723947)",24.967442617613543,121.6159433723947,文山區,指南里
552126708,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,"(24.967442617613543, 121.62049699753267)",24.967442617613543,121.62049699753267,石碇區,格頭里
552226710,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.97196447627833, 121.53916527965718)",24.97196447627833,121.53916527965718,新店區,中正里
552226713,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.97196447627833, 121.55281599738389)",24.97196447627833,121.55281599738389,新店區,寶福里
552226715,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,"(24.97196447627833, 121.56191647586834)",24.97196447627833,121.56191647586834,文山區,老泉里
552226719,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.97196447627833, 121.58011743283728)",24.97196447627833,121.58011743283728,文山區,指南里
552326721,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.976486334943115, 121.50135866057252)",24.976486334943115,121.50135866057252,中和區,內南里
552326730,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.976486334943115, 121.54228122210331)",24.976486334943115,121.54228122210331,新店區,忠誠里
552326733,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.976486334943115, 121.55592207594691)",24.976486334943115,121.55592207594691,文山區,老泉里
552326745,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.976486334943115, 121.6104854913213)",24.976486334943115,121.6104854913213,深坑區,阿柔里
552426735,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.981008193607902, 121.47971976670864)",24.981008193607902,121.47971976670864,中和區,灰瑤里
552526753,503000.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"(24.985530052272686, 121.47875567277012)",24.985530052272686,121.47875567277012,中和區,灰磘里
